fluxID,yearFlux,contDayInYearFlux,dayInYearFlux,PindexFLUXnee,PindexFLUXneeE,PindexFLUXneegf,PindexFLUXle,PindexFLUXleE,PindexFLUXlegf,PindexFLUXgpp,PindexFLUXgppgf,PindexFLUXre,PindexFLUXregf,metID,yearMet,dayInYearMet,hourInYear,temp,par,vpd,rh,soilT,co2,precip,bioID,yearBio,dayInYearBio,PindexBioLAI,PindexBioLAIe,PindexBioLitterF,PindexBioLitterFe,PindexBioPhenology,PindexBioPhenologyE,PindexBioCw,PindexBioCwE,PindexBioCwInc,PindexBioCwIncE,PindexBioSoilTotC,PindexBioSoilTotCe
2406,1997,51.146,51,0.63399,0.54388,0.63399,0,0.004128,0,-9999,-9999,-9999,-9999,2406,1997,51,3.5,7.6,0,0.3872,-9999,6.47,362.33,0,2406,2003,217,217,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2407,1997,51.167,51,0.44917,0.52964,0.44917,0,0.005176,0,-9999,-9999,-9999,-9999,2407,1997,51,4,7.7,0,0.3693,-9999,6.495,362.33,0,2407,2003,218,218,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2408,1997,51.188,51,1.335,0.49572,1.335,0,0.003001,0,-9999,-9999,-9999,-9999,2408,1997,51,4.5,6.9,0,0.3515,-9999,6.5222,362.33,0,2408,2003,219,219,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2409,1997,51.208,51,0.981,0.39748,0.981,0,0.003086,0,-9999,-9999,-9999,-9999,2409,1997,51,5,6.5,0,0.3336,-9999,6.5513,362.33,0,2409,2003,220,220,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2410,1997,51.229,51,0.92017,0.38624,0.92017,0,0.002407,0,-9999,-9999,-9999,-9999,2410,1997,51,5.5,6.4,0,0.3158,-9999,6.5821,362.33,0,2410,2003,221,221,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2411,1997,51.25,51,0.93767,0.38489,0.93767,0,0.002555,0,-9999,-9999,-9999,-9999,2411,1997,51,6,6,0,0.2979,-9999,6.6143,362.33,0,2411,2003,222,222,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2412,1997,51.271,51,0.867,0.41109,0.867,0,0.002499,0,-9999,-9999,-9999,-9999,2412,1997,51,6.5,5.7,0,0.2801,-9999,6.6476,362.33,0,2412,2003,223,223,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2413,1997,51.292,51,1.1602,0.42152,1.1602,0,0.001833,0,-9999,-9999,-9999,-9999,2413,1997,51,7,5.5,17.544,0.301,-9999,6.6818,362.33,0,2413,2003,224,224,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2414,1997,51.312,51,0.68199,0.23106,0.68199,0,0.002321,0,-9999,-9999,-9999,-9999,2414,1997,51,7.5,5.6,100.88,0.322,-9999,6.7164,362.33,0,2414,2003,225,225,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2415,1997,51.333,51,0.56301,0.46328,0.56301,0,0.003351,0,-9999,-9999,-9999,-9999,2415,1997,51,8,5.8,254.39,0.3429,-9999,6.7511,362.33,0,2415,2003,226,226,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2416,1997,51.354,51,0.37133,0.46251,0.37133,0.000779,0.002517,0.000779,-9999,-9999,-9999,-9999,2416,1997,51,8.5,6.5,414.47,0.3639,-9999,6.7857,362.33,0,2416,2003,227,227,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2417,1997,51.375,51,0.56267,0.4631,0.56267,0.003789,0.005703,0.003789,-9999,-9999,-9999,-9999,2417,1997,51,9,7.2,530.7,0.3848,-9999,6.8198,362.33,0,2417,2003,228,228,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2418,1997,51.396,51,0.68783,0.46292,0.68783,0.008867,0.013118,0.008867,-9999,-9999,-9999,-9999,2418,1997,51,9.5,7.7,515.35,0.4057,-9999,6.8529,362.33,0,2418,2003,229,229,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2419,1997,51.417,51,0.29101,0.46134,0.29101,0.010264,0.014804,0.010264,-9999,-9999,-9999,-9999,2419,1997,51,10,8.2,923.25,0.4267,-9999,6.8849,362.33,0,2419,2003,230,230,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2420,1997,51.438,51,1.1605,0.46292,1.1605,0.006879,0.011007,0.006879,-9999,-9999,-9999,-9999,2420,1997,51,10.5,8.2,642.54,0.4476,-9999,6.9153,362.33,0,2420,2003,231,231,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2421,1997,51.458,51,0.6085,0.46251,0.6085,0.013947,0.019794,0.013947,-9999,-9999,-9999,-9999,2421,1997,51,11,8.7,925.44,0.4686,-9999,6.9438,362.33,0,2421,2003,232,232,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2422,1997,51.479,51,0.72535,0.46292,0.72535,0.005947,0.008558,0.005947,-9999,-9999,-9999,-9999,2422,1997,51,11.5,9.3,872.81,0.4895,-9999,6.9701,362.33,0,2422,2003,233,233,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2423,1997,51.5,51,1.5368,0.46251,1.5368,0.005171,0.015339,0.005171,-9999,-9999,-9999,-9999,2423,1997,51,12,9.9,1048.2,0.5105,-9999,6.9938,362.33,0,2423,2003,234,234,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2424,1997,51.521,51,0.75017,0.3809,0.75017,0.017596,0.027249,0.017596,-9999,-9999,-9999,-9999,2424,1997,51,12.5,9.9,1076.8,0.5314,-9999,7.0146,362.33,0,2424,2003,235,235,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2425,1997,51.542,51,0.95483,0.4631,0.95483,0.015194,0.020271,0.015194,-9999,-9999,-9999,-9999,2425,1997,51,13,10.4,1070.2,0.5185,-9999,7.0322,362.33,0,2425,2003,236,236,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2426,1997,51.562,51,0.755,0.4631,0.755,0.019219,0.025524,0.019219,-9999,-9999,-9999,-9999,2426,1997,51,13.5,10.5,1037.3,0.5056,-9999,7.0464,362.33,0,2426,2003,237,237,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2427,1997,51.583,51,0.792,0.4631,0.792,0.010616,0.019415,0.010616,-9999,-9999,-9999,-9999,2427,1997,51,14,10.5,585.53,0.4928,-9999,7.0568,362.33,0,2427,2003,238,238,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2428,1997,51.604,51,0.99434,0.46328,0.99434,0.012679,0.018089,0.012679,-9999,-9999,-9999,-9999,2428,1997,51,14.5,9.9,357.46,0.4799,-9999,7.0633,362.33,0,2428,2003,239,239,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2429,1997,51.625,51,1.1465,0.46394,1.1465,0.00681,0.009029,0.00681,-9999,-9999,-9999,-9999,2429,1997,51,15,10.1,679.82,0.467,-9999,7.0655,362.33,0,2429,2003,240,240,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2430,1997,51.646,51,0.9755,0.4646,0.9755,0.00159,0.003938,0.00159,-9999,-9999,-9999,-9999,2430,1997,51,15.5,9.8,228.07,0.4541,-9999,7.0633,362.33,0,2430,2003,241,241,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2431,1997,51.667,51,0.841,0.4646,0.841,0.003361,0.004773,0.003361,-9999,-9999,-9999,-9999,2431,1997,51,16,9.7,285.09,0.4413,-9999,7.0565,362.33,0,2431,2003,242,242,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2432,1997,51.688,51,1.4183,0.4646,1.4183,0.002469,0.004362,0.002469,-9999,-9999,-9999,-9999,2432,1997,51,16.5,9.6,162.28,0.4284,-9999,7.045,362.33,0,2432,2003,243,243,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2433,1997,51.708,51,0.82367,0.47886,0.82367,0,0.003211,0,-9999,-9999,-9999,-9999,2433,1997,51,17,9.2,46.053,0.4155,-9999,7.0286,362.33,0,2433,2003,244,244,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2434,1997,51.729,51,0.78383,0.70175,0.78383,0.000158,0.002186,0.000158,-9999,-9999,-9999,-9999,2434,1997,51,17.5,8.8,0,0.4026,-9999,7.0072,362.33,0,2434,2003,245,245,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2435,1997,51.75,51,1.16,0.63289,1.16,0.000123,0.00195,0.000123,-9999,-9999,-9999,-9999,2435,1997,51,18,8.4,0,0.3897,-9999,6.9808,362.33,0,2435,2003,246,246,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2436,1997,51.771,51,-0.058993,0.85904,-0.058993,0,0.002416,0,-9999,-9999,-9999,-9999,2436,1997,51,18.5,8,0,0.3769,-9999,6.9493,362.33,0,2436,2003,247,247,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2437,1997,51.792,51,0.49334,0.70652,0.49334,0,0.002547,0,-9999,-9999,-9999,-9999,2437,1997,51,19,7.5,0,0.372,-9999,6.9128,362.33,0,2437,2003,248,248,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2438,1997,51.812,51,0.39717,0.71771,0.39717,0,0.002474,0,-9999,-9999,-9999,-9999,2438,1997,51,19.5,7,0,0.3672,-9999,6.8712,362.33,0,2438,2003,249,249,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2439,1997,51.833,51,0.80899,0.47658,0.80899,0.000111,0.002445,0.000111,-9999,-9999,-9999,-9999,2439,1997,51,20,6.7,0,0.3623,-9999,6.8247,362.33,0,2439,2003,250,250,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2440,1997,51.854,51,0.46867,0.86211,0.46867,0,0.002688,0,-9999,-9999,-9999,-9999,2440,1997,51,20.5,6.4,0,0.3575,-9999,6.7732,362.33,0,2440,2003,251,251,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2441,1997,51.875,51,0.83983,0.8955,0.83983,0.000299,0.002433,0.000299,-9999,-9999,-9999,-9999,2441,1997,51,21,6.3,0,0.3526,-9999,6.7171,362.33,0,2441,2003,252,252,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2442,1997,51.896,51,0.36549,0.91419,0.36549,0,0.00271,0,-9999,-9999,-9999,-9999,2442,1997,51,21.5,6.2,0,0.3478,-9999,6.6563,362.33,0,2442,2003,253,253,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2443,1997,51.917,51,1.257,0.99608,1.257,0.000047,0.00237,0.000047,-9999,-9999,-9999,-9999,2443,1997,51,22,6.4,0,0.3429,-9999,6.5912,362.33,0,2443,2003,254,254,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2444,1997,51.938,51,0.71867,1.007,0.71867,0,0.002365,0,-9999,-9999,-9999,-9999,2444,1997,51,22.5,6.3,0,0.3381,-9999,6.5219,362.33,0,2444,2003,255,255,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2445,1997,51.958,51,0.966,0.83572,0.966,0,0.002897,0,-9999,-9999,-9999,-9999,2445,1997,51,23,5.9,0,0.3332,-9999,6.4487,362.33,0,2445,2003,256,256,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2446,1997,51.979,51,1.0978,0.65529,1.0978,0.000534,0.003638,0.000534,-9999,-9999,-9999,-9999,2446,1997,51,23.5,6,0,0.3284,-9999,6.372,362.33,0,2446,2003,257,257,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2447,1997,52,51,0.5865,1.0306,0.5865,0,0.003778,0,-9999,-9999,-9999,-9999,2447,1997,51,24,6.2,0,0.3235,-9999,6.966,362.33,0,2447,2003,258,258,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2448,1997,52.021,52,0.64817,0.8729,0.64817,0,0.003524,0,-9999,-9999,-9999,-9999,2448,1997,52,0.5,6.5,0,0.3187,-9999,6.9705,362.33,0,2448,2003,259,259,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2449,1997,52.042,52,1.272,0.8809,1.272,0.00095,0.003651,0.00095,-9999,-9999,-9999,-9999,2449,1997,52,1,6.4,0,0.316,-9999,6.9781,362.33,0,2449,2003,260,260,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2450,1997,52.062,52,1.6065,0.87689,1.6065,0.002188,0.004353,0.002188,-9999,-9999,-9999,-9999,2450,1997,52,1.5,6.5,0,0.3133,-9999,6.9885,362.33,0,2450,2003,261,261,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2451,1997,52.083,52,0.817,0.86596,0.817,0.000645,0.003125,0.000645,-9999,-9999,-9999,-9999,2451,1997,52,2,7,0,0.3106,-9999,7.0018,362.33,0,2451,2003,262,262,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2452,1997,52.104,52,1.3922,0.40703,1.3922,0.00128,0.003955,0.00128,-9999,-9999,-9999,-9999,2452,1997,52,2.5,7.1,0,0.3079,-9999,7.0179,362.33,0,2452,2003,263,263,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2453,1997,52.125,52,1.3477,0.44261,1.3477,0.001391,0.003788,0.001391,-9999,-9999,-9999,-9999,2453,1997,52,3,7.4,0,0.3052,-9999,7.0365,362.33,0,2453,2003,264,264,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2454,1997,52.146,52,1.139,0.48527,1.139,0,0.00343,0,-9999,-9999,-9999,-9999,2454,1997,52,3.5,7.4,0,0.3025,-9999,7.0575,362.33,0,2454,2003,265,265,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2455,1997,52.167,52,1.0533,0.46855,1.0533,0,0.003398,0,-9999,-9999,-9999,-9999,2455,1997,52,4,7.4,0,0.2998,-9999,7.0808,362.33,0,2455,2003,266,266,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2456,1997,52.188,52,1.115,0.41231,1.115,0,0.003054,0,-9999,-9999,-9999,-9999,2456,1997,52,4.5,7.3,0,0.2971,-9999,7.1061,362.33,0,2456,2003,267,267,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2457,1997,52.208,52,1.2277,0.39585,1.2277,0,0.002538,0,-9999,-9999,-9999,-9999,2457,1997,52,5,7.1,0,0.2944,-9999,7.1332,362.33,0,2457,2003,268,268,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2458,1997,52.229,52,1.4958,0.38783,1.4958,0,0.002261,0,-9999,-9999,-9999,-9999,2458,1997,52,5.5,7,0,0.2917,-9999,7.1619,362.33,0,2458,2003,269,269,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2459,1997,52.25,52,1.1123,0.3698,1.1123,0,0.002745,0,-9999,-9999,-9999,-9999,2459,1997,52,6,6.6,0,0.289,-9999,7.1919,362.33,0,2459,2003,270,270,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2460,1997,52.271,52,1.2912,0.41361,1.2912,0,0.00305,0,-9999,-9999,-9999,-9999,2460,1997,52,6.5,6.3,0,0.2863,-9999,7.2229,362.33,0,2460,2003,271,271,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2461,1997,52.292,52,0.73832,0.42067,0.73832,0,0.002349,0,-9999,-9999,-9999,-9999,2461,1997,52,7,6.5,0,0.2962,-9999,7.2547,362.33,0,2461,2003,272,272,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2462,1997,52.312,52,1.48,0.43328,1.48,0,0.002532,0,-9999,-9999,-9999,-9999,2462,1997,52,7.5,6.6,37.281,0.306,-9999,7.2869,362.33,0,2462,2003,273,273,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2463,1997,52.333,52,0.76816,0.46134,0.76816,0.00013,0.002897,0.00013,-9999,-9999,-9999,-9999,2463,1997,52,8,6.7,96.491,0.3159,-9999,7.3193,362.33,0,2463,2003,274,274,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2464,1997,52.354,52,0.49966,0.52766,0.49966,0.000722,0.003646,0.000722,-9999,-9999,-9999,-9999,2464,1997,52,8.5,6.9,190.79,0.3257,-9999,7.3515,362.33,0,2464,2003,275,275,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2465,1997,52.375,52,0.54467,0.57063,0.54467,0.000758,0.004229,0.000758,-9999,-9999,-9999,-9999,2465,1997,52,9,7.1,166.67,0.3356,-9999,7.3832,362.33,0,2465,2003,276,276,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2466,1997,52.396,52,0.70466,0.48223,0.70466,0.000142,0.00388,0.000142,-9999,-9999,-9999,-9999,2466,1997,52,9.5,7.1,203.95,0.3455,-9999,7.4141,362.33,0,2466,2003,277,277,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2467,1997,52.417,52,0.76217,0.35473,0.76217,0.001137,0.003964,0.001137,-9999,-9999,-9999,-9999,2467,1997,52,10,7.3,219.3,0.3553,-9999,7.4439,362.33,0,2467,2003,278,278,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2468,1997,52.438,52,0.35267,1.1185,0.35267,0.001013,0.004751,0.001013,-9999,-9999,-9999,-9999,2468,1997,52,10.5,7.6,260.96,0.3652,-9999,7.4722,362.33,0,2468,2003,279,279,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2469,1997,52.458,52,0.88933,0.47357,0.88933,0.007825,0.010431,0.007825,-9999,-9999,-9999,-9999,2469,1997,52,11,7.9,350.88,0.375,-9999,7.4987,362.33,0,2469,2003,280,280,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2470,1997,52.479,52,0.70901,0.47357,0.70901,0.00125,0.002809,0.00125,-9999,-9999,-9999,-9999,2470,1997,52,11.5,8.1,375,0.3849,-9999,7.5232,362.33,0,2470,2003,281,281,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2471,1997,52.5,52,0.53783,0.27487,0.53783,0.000628,0.004701,0.000628,-9999,-9999,-9999,-9999,2471,1997,52,12,8.1,241.23,0.3948,-9999,7.5453,362.33,0,2471,2003,282,282,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2472,1997,52.521,52,0.49116,0.28859,0.49116,0.002263,0.005618,0.002263,-9999,-9999,-9999,-9999,2472,1997,52,12.5,8,223.68,0.4046,-9999,7.5646,362.33,0,2472,2003,283,283,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2473,1997,52.542,52,0.58884,0.47465,0.58884,0.001753,0.004985,0.001753,-9999,-9999,-9999,-9999,2473,1997,52,13,8.1,210.53,0.4033,-9999,7.5811,362.33,0,2473,2003,284,284,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2474,1997,52.562,52,0.37734,0.47241,0.37734,0.001321,0.003401,0.001321,-9999,-9999,-9999,-9999,2474,1997,52,13.5,8.1,153.51,0.402,-9999,7.5943,362.33,0,2474,2003,285,285,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2475,1997,52.583,52,1.1802,0.47499,1.1802,0.001262,0.002437,0.001262,-9999,-9999,-9999,-9999,2475,1997,52,14,8,114.04,0.4007,-9999,7.604,362.33,0,2475,2003,286,286,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2476,1997,52.604,52,1.0585,0.31837,1.0585,0,0.00253,0,-9999,-9999,-9999,-9999,2476,1997,52,14.5,8,83.333,0.3994,-9999,7.61,362.33,0,2476,2003,287,287,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2477,1997,52.625,52,1.3757,0.44486,1.3757,0.000711,0.003221,0.000711,-9999,-9999,-9999,-9999,2477,1997,52,15,7.9,89.912,0.3981,-9999,7.6121,362.33,0,2477,2003,288,288,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2478,1997,52.646,52,0.58451,0.34231,0.58451,0.000729,0.003282,0.000729,-9999,-9999,-9999,-9999,2478,1997,52,15.5,8.1,100.88,0.3968,-9999,7.61,362.33,0,2478,2003,289,289,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2479,1997,52.667,52,0.73233,0.41653,0.73233,0.001576,0.003439,0.001576,-9999,-9999,-9999,-9999,2479,1997,52,16,8.1,54.825,0.3955,-9999,7.6037,362.33,0,2479,2003,290,290,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2480,1997,52.688,52,0.8305,0.31543,0.8305,0.000527,0.003163,0.000527,-9999,-9999,-9999,-9999,2480,1997,52,16.5,8,105.26,0.3942,-9999,7.593,362.33,0,2480,2003,291,291,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2481,1997,52.708,52,0.64433,0.46328,0.64433,0.000545,0.003248,0.000545,-9999,-9999,-9999,-9999,2481,1997,52,17,8.1,63.596,0.3929,-9999,7.5777,362.33,0,2481,2003,292,292,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2482,1997,52.729,52,0.47833,0.60271,0.47833,0,0.00239,0,-9999,-9999,-9999,-9999,2482,1997,52,17.5,8,17.544,0.3916,-9999,7.5578,362.33,0,2482,2003,293,293,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2483,1997,52.75,52,0.95201,0.62874,0.95201,0,0.002258,0,-9999,-9999,-9999,-9999,2483,1997,52,18,8.2,0,0.3903,-9999,7.5332,362.33,0,2483,2003,294,294,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2484,1997,52.771,52,0.85516,0.6347,0.85516,0,0.002262,0,-9999,-9999,-9999,-9999,2484,1997,52,18.5,8.2,0,0.389,-9999,7.5039,362.33,0,2484,2003,295,295,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2485,1997,52.792,52,0.86266,0.65341,0.86266,0,0.002702,0,-9999,-9999,-9999,-9999,2485,1997,52,19,8.3,0,0.3821,-9999,7.4699,362.33,0,2485,2003,296,296,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2486,1997,52.812,52,1.0013,0.58465,1.0013,0.000569,0.002614,0.000569,-9999,-9999,-9999,-9999,2486,1997,52,19.5,8.4,0,0.3753,-9999,7.4311,362.33,0,2486,2003,297,297,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2487,1997,52.833,52,1.1935,0.8072,1.1935,0.000391,0.00315,0.000391,-9999,-9999,-9999,-9999,2487,1997,52,20,8.6,0,0.3684,-9999,7.3878,362.33,0,2487,2003,298,298,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2488,1997,52.854,52,1.1058,1.0068,1.1058,0.000231,0.003238,0.000231,-9999,-9999,-9999,-9999,2488,1997,52,20.5,8.6,0,0.3616,-9999,7.3399,362.33,0,2488,2003,299,299,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2489,1997,52.875,52,1.3142,1.1008,1.3142,0.002399,0.004318,0.002399,-9999,-9999,-9999,-9999,2489,1997,52,21,8.6,0,0.3547,-9999,7.2876,362.33,0,2489,2003,300,300,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2490,1997,52.896,52,0.779,1.0448,0.779,0,0.003158,0,-9999,-9999,-9999,-9999,2490,1997,52,21.5,8.3,0,0.3479,-9999,7.231,362.33,0,2490,2003,301,301,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2491,1997,52.917,52,1.0305,1.1886,1.0305,0.000616,0.0029,0.000616,-9999,-9999,-9999,-9999,2491,1997,52,22,8.5,0,0.341,-9999,7.1704,362.33,0,2491,2003,302,302,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2492,1997,52.938,52,0.82234,1.0287,0.82234,0.000817,0.002284,0.000817,-9999,-9999,-9999,-9999,2492,1997,52,22.5,8.5,0,0.3342,-9999,7.1059,362.33,0,2492,2003,303,303,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2493,1997,52.958,52,0.78633,0.8013,0.78633,0.000498,0.002952,0.000498,-9999,-9999,-9999,-9999,2493,1997,52,23,8.2,0,0.3273,-9999,7.0377,362.33,0,2493,2003,304,304,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2494,1997,52.979,52,0.75234,0.68844,0.75234,0.000176,0.003286,0.000176,-9999,-9999,-9999,-9999,2494,1997,52,23.5,8.4,0,0.3205,-9999,6.9662,362.33,0,2494,2003,305,305,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2495,1997,53,52,0.95067,0.68642,0.95067,0,0.003276,0,-9999,-9999,-9999,-9999,2495,1997,52,24,8.5,0,0.3136,-9999,7.9438,362.33,0,2495,2003,306,306,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2496,1997,53.021,53,0.84817,0.48892,0.84817,0.000873,0.003451,0.000873,-9999,-9999,-9999,-9999,2496,1997,53,0.5,8.5,0,0.3068,-9999,7.9484,362.33,0,2496,2003,307,307,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2497,1997,53.042,53,0.80165,0.48551,0.80165,0.000184,0.003679,0.000184,-9999,-9999,-9999,-9999,2497,1997,53,1,8.2,0,0.2953,-9999,7.9562,362.33,0,2497,2003,308,308,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2498,1997,53.062,53,1.039,0.38595,1.039,0,0.003658,0,-9999,-9999,-9999,-9999,2498,1997,53,1.5,7.5,0,0.2837,-9999,7.9669,362.33,0.2,2498,2003,309,309,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2499,1997,53.083,53,1.0285,0.42558,1.0285,0,0.003198,0,-9999,-9999,-9999,-9999,2499,1997,53,2,7.4,0,0.2722,-9999,7.9806,362.33,0,2499,2003,310,310,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2500,1997,53.104,53,0.95017,0.42029,0.95017,0,0.003902,0,-9999,-9999,-9999,-9999,2500,1997,53,2.5,7.3,0,0.2607,-9999,7.9971,362.33,0.2,2500,2003,311,311,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2501,1997,53.125,53,0.37533,0.55891,0.37533,0,0.003374,0,-9999,-9999,-9999,-9999,2501,1997,53,3,6.9,0,0.2492,-9999,8.0162,362.33,0,2501,2003,312,312,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2502,1997,53.146,53,0.82034,0.48748,0.82034,0,0.00354,0,-9999,-9999,-9999,-9999,2502,1997,53,3.5,6.9,0,0.2377,-9999,8.0378,362.33,0,2502,2003,313,313,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2503,1997,53.167,53,1.1273,0.44405,1.1273,0,0.003254,0,-9999,-9999,-9999,-9999,2503,1997,53,4,7.1,0,0.2261,-9999,8.0617,362.33,0,2503,2003,314,314,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2504,1997,53.188,53,0.73383,0.45509,0.73383,0,0.003236,0,-9999,-9999,-9999,-9999,2504,1997,53,4.5,7.2,0,0.2146,-9999,8.0877,362.33,0,2504,2003,315,315,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
2505,1997,53.208,53,0.83734,0.41982,0.83734,0,0.002297,0,-9999,-9999,-9999,-9999,2505,1997,53,5,7.3,0,0.2031,-9999,8.1155,362.33,0,2505,2003,316,316,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999
